dsei,polo_base,year,birth_total_live_births,child_mort_imr,child_mort_congenital_Q_per1k,child_mort_circulatory_I_per1k,child_mort_endocrine_E_per1k,child_mort_external_VWXY_per1k
MINAS GERAIS E ESPÍRITO SANTO,IRAJÁ,2014,18,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,IRAJÁ,2015,26,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,IRAJÁ,2016,30,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,IRAJÁ,2017,20,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,IRAJÁ,2018,13,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,IRAJÁ,2019,19,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,IRAJÁ,2020,27,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,IRAJÁ,2021,16,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,IRAJÁ,2022,27,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2010,2,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2011,11,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2012,4,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2013,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2014,2,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2015,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2016,1,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2017,2,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2018,1,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2019,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2020,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2021,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPECERICA,2022,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2010,34,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2011,31,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2012,26,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2013,25,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2014,28,35.714285714285715,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2015,35,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2016,32,31.25,31.25,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2017,29,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2018,32,31.25,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2019,24,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2020,30,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2021,23,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,ITAPICURU,2022,26,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2010,8,125,0,0,125,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2011,8,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2012,14,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2013,9,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2014,10,100,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2015,8,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2016,2,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2017,7,142.85714285714286,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2018,8,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2019,10,100,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2020,2,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2021,10,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,LADAINHA,2022,4,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2010,16,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2011,18,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2012,15,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2013,22,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2014,21,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2015,18,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2016,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2017,16,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2018,17,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2019,16,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2020,17,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2021,17,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PAU BRASIL,2022,22,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2010,14,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2011,15,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2012,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2013,11,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2014,16,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2015,15,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2016,13,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2017,9,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2018,23,43.47826086956522,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2019,13,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2020,14,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2021,16,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PINDAÍBA,2022,11,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2010,54,148.14814814814815,0,0,18.51851851851852,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2011,23,130.43478260869566,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2012,52,57.69230769230769,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2013,52,19.230769230769234,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2014,48,166.66666666666666,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2015,51,117.6470588235294,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2016,39,51.28205128205128,0,0,25.64102564102564,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2017,37,27.027027027027028,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2018,43,69.76744186046511,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2019,42,142.85714285714286,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2020,24,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2021,40,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRADINHO,2022,32,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2010,9,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2011,23,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2012,16,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2013,15,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2014,13,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2015,15,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2016,15,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2017,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2018,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2019,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2020,7,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2021,16,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,PRATA,2022,13,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2010,24,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2011,26,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2012,22,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2013,18,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2014,26,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2015,28,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2016,23,86.95652173913044,43.47826086956522,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2017,22,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2018,26,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2019,20,100,0,50,50,0
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2020,28,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2021,15,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RANCHARIA,2022,19,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2010,7,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2011,13,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2012,18,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2013,21,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2014,14,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2015,22,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2016,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2017,13,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2018,11,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2019,18,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2020,22,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2021,10,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,RESPLENDOR,2022,16,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2010,13,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2011,16,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2012,10,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2013,9,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2014,14,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2015,9,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2016,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2017,11,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2018,10,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2019,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2020,15,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2021,7,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SANTA CRUZ,2022,14,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2010,45,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2011,32,62.5,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2012,35,142.85714285714286,28.57142857142857,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2013,44,45.45454545454545,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2014,34,29.41176470588235,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2015,30,33.333333333333336,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2016,28,71.42857142857143,35.714285714285715,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2017,33,30.303030303030305,0,0,30.303030303030305,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2018,36,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2019,31,32.25806451612903,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2020,29,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2021,35,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ,2022,21,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2010,14,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2011,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2012,7,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2013,13,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2014,18,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2015,10,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2016,14,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2017,9,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2018,19,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2019,10,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2020,12,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2021,10,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,SUMARÉ III,2022,12,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2010,12,83.33333333333333,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2011,18,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2012,12,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2013,10,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2014,7,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2015,15,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2016,3,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2017,9,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2018,13,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2019,14,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2020,10,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2021,12,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,TOPÁZIO,2022,15,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,VÁRZEA GRANDE,2000,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,VÁRZEA GRANDE,2001,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,VÁRZEA GRANDE,2002,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,VÁRZEA GRANDE,2005,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,VÁRZEA GRANDE,2007,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,VÁRZEA GRANDE,2008,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,VÁRZEA GRANDE,2009,NA,NA,NA,NA,NA,NA
MINAS GERAIS E ESPÍRITO SANTO,VÁRZEA GRANDE,2010,10,0,0,0,0,0
MINAS GERAIS E ESPÍRITO SANTO,VÁRZEA GRANDE,2011,11,0,0,0,0,0
