year,cd_mun,Chronic_resp,Ulcer,Tuberculosis,Dermatitis,Accidents,STD,Pneumonia,HIV,Diabetes
2003,210700,8,3,0,0,0,0,124,0,0
2003,210710,14,7,0,0,0,0,81,2,0
2003,210720,0,0,1,0,0,1,35,0,0
2003,210725,1,0,0,0,0,0,8,0,0
2003,210730,0,0,0,0,0,0,5,0,0
2003,210735,15,0,0,0,0,0,152,0,1
2003,210740,9,31,0,0,0,1,297,0,5
2003,210745,2,0,0,0,0,0,16,0,0
2003,210750,7,11,5,3,0,4,87,11,19
2003,210760,2,15,0,0,0,1,112,1,3
2003,210770,3,6,0,0,0,0,21,0,5
2003,210780,0,1,0,0,0,26,111,0,21
2003,210790,1,27,0,0,0,0,163,0,0
2003,210800,0,0,0,0,0,0,273,0,0
2003,210805,0,0,0,0,0,0,4,0,0
2003,210810,1,18,0,0,0,2,407,0,7
2003,210820,74,23,0,0,0,3,659,0,16
2003,210825,16,4,0,0,0,0,30,0,7
2003,210830,12,12,1,0,0,0,182,0,0
2003,210840,6,8,0,0,0,0,171,0,3
2003,210845,5,1,0,0,0,1,53,0,5
2003,210850,6,27,3,0,0,1,155,0,10
2003,210860,8,17,1,0,0,3,344,0,7
2003,210870,6,7,0,0,0,0,10,0,3
2003,210880,16,9,0,0,0,0,34,1,1
2003,210890,10,4,0,0,0,0,226,0,3
2003,210900,3,4,0,0,0,1,36,1,0
2003,210905,1,2,0,0,0,0,10,0,1
2003,210910,28,23,1,0,0,0,229,0,17
2003,210920,2,1,0,1,0,0,23,0,0
2003,210923,0,0,0,0,0,0,8,0,1
2003,210927,0,2,0,0,0,0,22,0,0
2003,210930,1,5,0,0,0,1,1,0,0
2003,210940,0,1,0,0,0,1,85,0,0
2003,210945,2,3,7,0,0,4,9,10,5
2003,210950,1,26,0,0,0,0,47,0,18
2003,210955,1,2,0,0,0,0,11,0,0
2003,210960,4,13,2,0,0,2,213,0,6
2003,210970,0,0,0,0,0,0,42,0,0
2003,210975,6,0,0,0,0,0,2,0,0
2003,210980,0,2,0,0,0,0,9,0,3
2003,210990,252,29,6,6,0,1,1799,2,164
2003,211000,12,74,0,1,0,1,344,0,31
2003,211003,32,0,0,0,0,0,389,1,0
2003,211010,3,7,0,0,0,3,5,0,0
2003,211020,8,15,1,0,0,0,160,1,5
2003,211027,0,0,0,0,0,0,0,0,0
2003,211030,8,5,0,0,0,1,203,0,1
2003,211040,0,1,0,0,0,17,10,0,2
2003,211050,3,34,0,0,0,0,223,0,5
2003,211060,0,0,0,0,0,2,4,0,12
2003,211065,0,0,0,0,0,1,4,0,0
2003,211070,1,3,0,0,0,2,279,0,4
2003,211080,0,4,0,0,0,0,71,0,1
2003,211085,5,2,0,0,0,0,206,1,5
2003,211090,0,7,0,0,0,0,91,0,0
2003,211100,0,3,0,0,0,48,14,0,2
2003,211102,0,1,0,0,0,0,5,0,0
2003,211105,0,1,0,0,0,0,8,0,0
2003,211107,1,1,0,0,0,58,48,0,0
2003,211110,1,3,0,0,0,0,9,0,2
2003,211120,7,14,7,1,0,8,238,8,15
2003,211125,22,2,0,0,0,1,92,0,1
2003,211130,201,278,140,38,1,117,1525,245,576
2003,211140,56,13,0,0,0,0,550,5,11
2003,211150,3,5,1,0,0,0,68,2,3
2003,211153,4,3,0,0,0,0,72,0,3
2003,211157,0,2,0,0,0,0,2,0,0
2003,211160,0,0,0,0,0,0,24,1,3
2003,211163,1,2,0,0,0,0,16,0,0
2003,211167,0,1,0,0,0,0,18,0,0
2003,211170,1,3,1,0,0,2,34,0,2
2003,211172,9,14,0,0,0,0,102,0,0
2003,211174,1,0,0,0,0,1,95,0,4
2003,211176,1,8,0,0,0,0,199,0,1
2003,211178,1,1,0,0,0,0,20,0,1
2003,211180,4,9,0,0,0,0,87,0,6
2003,211190,0,0,0,0,0,0,105,0,6
2003,211200,0,1,0,0,0,0,70,0,0
2003,211210,5,12,0,0,0,1,305,0,12
2003,211220,11,9,1,2,0,6,993,0,72
2003,211223,55,36,0,0,0,0,247,0,4
2003,211227,0,1,0,0,0,0,29,0,1
2003,211230,84,31,0,0,0,0,436,0,5
2003,211240,4,19,0,0,0,0,279,1,0
2003,211245,0,0,0,0,0,0,5,0,1
2003,211250,0,5,0,0,0,1,165,0,3
2003,211260,1,2,0,0,0,7,8,0,1
2003,211270,3,7,0,0,0,5,137,0,12
2003,211280,13,40,2,0,0,0,297,0,3
2003,211285,0,0,0,0,0,0,82,0,0
2003,211290,0,2,2,0,0,0,10,2,4
2003,211300,2,31,0,0,0,0,304,0,5
2003,211400,2,5,1,0,0,0,60,1,0
2003,220350,0,0,0,0,0,0,1,0,0
2003,220440,0,0,0,0,0,0,1,0,0
2003,220620,0,0,0,0,0,0,2,0,0
2003,220750,0,0,0,0,0,0,8,0,0
2003,220920,0,0,0,0,0,0,3,0,0
2003,221100,0,0,0,0,0,1,2,0,1
2003,221140,0,0,0,0,0,0,1,0,0
2003,230190,0,0,0,0,0,0,1,0,0
2003,231030,0,0,0,0,0,0,1,0,0
2003,231220,0,0,0,0,0,1,0,0,0
2003,241070,0,0,0,0,0,0,1,0,0
2003,270150,0,0,0,0,0,0,1,0,0
2003,291955,0,0,0,0,0,0,3,0,0
2003,310560,0,1,0,0,0,0,0,0,0
2003,310620,0,1,0,0,0,0,0,0,0
2003,310710,0,0,0,0,0,0,1,0,0
2003,310970,0,0,0,0,0,0,1,0,0
2003,312770,0,0,0,0,0,0,1,0,0
2003,315590,0,0,0,0,0,0,1,0,0
2003,350160,0,1,0,0,0,0,0,0,0
2003,350280,1,0,0,0,0,0,0,0,0
2003,350950,0,0,0,0,0,0,0,0,1
2003,351170,0,1,0,0,0,0,0,0,0
2003,352190,0,0,0,0,0,0,1,0,0
2003,352690,0,0,0,0,0,0,0,0,1
2003,354100,0,0,0,0,0,0,1,0,0
2003,354870,0,0,0,0,0,0,1,0,0
2003,355030,0,0,0,0,0,0,2,0,0
2003,410040,0,0,0,0,0,0,0,0,0
2003,410690,0,0,0,0,0,0,0,0,1
2003,411370,0,0,0,0,0,0,0,0,1
2003,421568,0,1,0,0,0,0,0,0,0
2003,431400,0,0,1,0,0,0,0,0,0
2003,500025,4,0,0,0,0,0,0,0,0
2003,500793,0,1,0,0,0,0,0,0,0
2003,510010,3,0,0,0,0,4,6,0,1
2003,510020,105,17,0,0,0,0,437,0,0
2003,510025,141,29,4,0,0,3,219,3,7
2003,510030,138,21,0,0,0,1,83,0,8
2003,510035,1,1,0,0,0,0,9,0,0
2003,510040,53,9,0,1,0,0,83,0,2
2003,510050,86,3,0,1,1,0,89,0,2
2003,510060,8,0,0,0,0,0,14,0,0
2003,510080,2,2,1,0,0,0,105,1,1
2003,510100,52,5,0,0,0,0,74,0,0
2003,510120,6,0,0,0,0,1,2,0,0
2003,510125,15,8,1,0,0,1,228,0,10
2003,510130,47,1,0,0,0,0,198,0,7
2003,510140,55,3,1,0,0,1,132,0,9
2003,510160,1,1,0,0,0,2,6,0,1
2003,510170,58,3,0,0,0,3,399,1,25
2003,510180,44,34,0,0,0,0,329,0,15
2003,510185,15,2,0,0,0,0,24,0,0
2003,510190,38,3,0,1,0,1,174,1,1
2003,510250,60,68,4,2,0,4,308,4,23
2003,510260,37,12,0,0,0,0,453,0,13
2003,510263,14,16,1,0,0,1,128,1,11
2003,510267,29,11,0,2,0,4,137,0,9
2003,510268,0,1,0,0,0,0,1,0,0
2003,510269,0,0,0,0,0,0,7,0,0
2003,510270,18,6,0,0,0,0,124,2,7
2003,510279,106,2,0,0,0,0,148,0,9
2003,510285,19,4,0,0,0,0,130,0,2
2003,510300,17,14,0,1,0,10,34,1,23
2003,510305,29,20,0,0,0,0,140,1,5
2003,510310,8,1,0,1,0,0,68,0,2
2003,510320,116,17,2,1,0,2,289,0,70
2003,510325,5,13,1,0,0,0,11,0,0
2003,510330,51,12,0,0,0,5,84,0,3
2003,510335,12,1,0,0,0,0,240,0,1
2003,510336,0,1,0,0,0,7,3,0,1
2003,510337,19,8,0,1,0,0,80,0,0
2003,510340,356,208,85,6,0,408,1576,165,247
2003,510343,3,2,0,0,0,0,8,0,0
2003,510345,38,2,0,0,0,1,87,0,6
2003,510350,41,29,0,0,0,0,163,1,19
2003,510360,29,48,0,0,0,0,166,0,2
2003,510370,1,1,2,0,0,0,35,0,1
2003,510380,2,1,0,0,0,0,64,0,1
2003,510385,4,8,0,6,0,0,61,0,4
2003,510390,26,11,0,0,0,0,120,0,4
2003,510395,4,3,0,0,0,0,41,0,5
2003,510410,72,57,0,1,0,0,204,1,32
2003,510420,45,42,1,0,0,0,105,1,23
2003,510450,0,0,0,0,0,0,30,0,0
2003,510455,20,1,1,0,0,0,63,0,8
2003,510460,10,2,0,0,0,0,44,0,11
2003,510480,95,46,1,1,0,3,289,7,9
2003,510490,6,0,0,0,0,8,24,1,5
2003,510500,13,14,0,0,0,1,81,0,9
2003,510510,179,20,1,0,0,0,244,0,37
2003,510515,119,57,0,0,0,0,449,3,1
2003,510517,32,2,0,0,0,0,99,0,1
2003,510520,45,12,0,0,0,0,160,0,44
2003,510523,7,2,0,0,0,0,55,0,6
2003,510525,31,1,1,1,0,0,128,0,11
2003,510530,4,0,0,0,0,0,42,0,0
2003,510550,4,8,0,0,0,10,93,0,5
2003,510558,2,4,1,0,0,1,24,3,3
2003,510560,16,27,2,0,0,0,134,0,13
2003,510562,43,12,0,1,0,0,225,0,14
2003,510590,47,3,1,1,0,1,158,0,5
2003,510600,8,5,0,0,0,0,105,1,0
2003,510610,87,4,0,0,0,4,153,2,20
2003,510615,1,1,1,0,0,0,4,0,0
2003,510617,3,0,0,0,0,0,80,0,0
2003,510618,9,1,0,0,0,10,9,0,1
2003,510619,2,0,1,0,0,0,15,0,6
2003,510620,13,2,2,0,0,1,113,0,1
2003,510621,55,24,1,0,0,1,26,0,23
2003,510622,2,3,1,1,0,0,118,0,4
2003,510623,21,3,0,0,0,1,203,0,3
2003,510624,0,0,1,0,0,1,6,0,1
2003,510625,103,11,0,0,0,0,132,0,1
2003,510626,4,9,2,0,0,0,27,0,3
2003,510627,41,0,0,0,0,0,98,0,0
2003,510628,51,2,0,0,0,0,178,0,3
2003,510629,51,0,0,0,0,0,85,0,1
2003,510630,60,4,1,1,0,0,223,0,5
2003,510631,0,0,0,0,0,0,1,0,0
2003,510637,32,4,1,0,0,0,45,1,21
2003,510642,39,28,21,0,0,1,454,2,48
2003,510645,3,0,0,0,0,0,35,0,0
2003,510650,107,35,0,0,0,6,499,1,46
2003,510665,4,1,0,0,0,0,15,0,1
2003,510670,24,0,0,0,0,0,15,0,0
2003,510675,58,52,4,2,0,97,13,0,26
2003,510677,15,1,1,3,0,1,112,0,10
2003,510680,32,6,0,0,0,0,96,0,10
2003,510682,12,5,0,1,0,0,117,0,8
2003,510685,15,2,0,0,0,0,95,0,1
2003,510700,38,49,0,0,0,2,166,1,30
2003,510704,42,44,0,0,0,2,231,0,7
2003,510706,32,3,0,0,0,0,133,0,4
2003,510710,39,13,0,0,0,0,229,0,16
2003,510715,6,1,0,0,0,0,18,0,1
2003,510718,38,17,0,0,0,0,114,0,10
2003,510719,48,0,0,0,0,0,56,0,0
2003,510720,30,3,0,0,0,0,83,0,1
2003,510724,5,0,0,0,0,0,7,0,3
2003,510726,9,0,0,0,0,0,27,0,0
2003,510729,3,5,0,0,0,0,10,0,3
2003,510730,19,6,0,0,0,0,261,0,1
2003,510735,22,0,0,0,0,0,8,0,1
2003,510740,21,4,0,0,0,0,50,0,1
2003,510760,166,110,3,1,0,11,892,47,103
2003,510770,113,7,0,1,0,1,242,0,18
2003,510774,0,0,0,0,0,0,1,0,0
2003,510775,14,5,0,0,0,1,24,0,8
2003,510776,1,0,0,0,0,0,0,0,0
2003,510777,7,2,0,0,0,0,3,0,3
2003,510779,1,0,0,0,0,0,1,0,0
2003,510780,41,32,0,0,0,12,105,0,9
2003,510785,40,8,0,0,0,0,217,0,1
2003,510787,2,17,0,0,0,1,5,1,0
2003,510788,2,1,0,0,0,0,4,0,0
2003,510790,56,23,6,0,0,0,713,5,54
2003,510792,46,7,16,0,0,1,214,0,43
2003,510794,91,0,1,0,0,0,162,0,2
2003,510795,122,14,2,0,0,0,1270,1,5
2003,510800,20,14,0,0,0,0,146,4,6
2003,510805,125,13,1,0,0,0,249,0,16
2003,510810,1,17,0,0,0,0,27,0,2
2003,510820,48,6,0,0,0,0,112,0,4
2003,510830,0,1,0,0,0,0,13,0,0
2003,510835,0,2,0,0,0,5,14,0,0
2003,510840,630,185,9,4,0,248,2593,42,220
2003,510850,36,7,3,0,0,0,97,2,7
2003,510860,13,24,0,0,0,2,133,0,4
2003,510880,6,3,1,0,0,0,30,0,0
2003,510885,3,0,0,0,0,0,13,0,0
2003,510890,3,1,1,0,0,0,42,0,1
2003,510895,9,2,0,0,0,0,0,0,0
2003,520005,1,0,0,0,0,0,0,0,0
2003,520013,0,0,0,0,0,0,1,0,0
2003,520140,1,0,0,0,0,0,1,0,0
2003,520170,5,9,0,0,0,0,29,0,5
2003,520310,2,0,0,0,0,0,2,0,0
2003,520340,0,5,0,0,0,0,3,0,1
2003,520490,0,0,0,0,0,0,1,0,0
2003,520640,0,0,0,0,0,0,1,0,0
2003,520725,2,0,0,0,0,0,3,0,0
2003,520870,1,0,0,0,0,0,8,3,1
2003,521180,0,1,0,0,0,0,0,0,0
2003,521370,3,0,0,0,0,0,4,0,1
2003,521940,52,10,0,0,0,0,61,0,1
2003,530010,0,0,0,0,0,2,1,0,0
2004,110001,34,22,0,0,0,0,238,1,8
2004,110002,26,10,9,0,0,0,159,11,42
2004,110003,7,1,0,0,0,0,5,0,1
2004,110004,16,28,6,0,0,1,537,0,109
2004,110005,33,7,0,0,0,0,117,0,21
2004,110006,47,19,2,0,0,0,272,0,35
2004,110007,5,2,0,0,0,0,17,0,5
2004,110008,0,3,0,0,1,0,64,2,20
2004,110009,28,11,2,0,0,1,113,0,26
2004,110010,71,2,3,0,0,1,470,2,26
2004,110011,44,11,2,1,0,0,243,4,61
2004,110012,108,29,1,12,3,0,521,3,53
2004,110013,27,1,2,0,0,0,129,3,3
2004,110014,12,20,0,1,0,0,194,0,2
2004,110015,85,28,1,0,0,0,360,1,32
2004,110018,33,21,2,2,0,0,139,0,6
2004,110020,79,26,110,2,0,8,961,165,114
2004,110025,13,3,0,1,0,0,61,0,21
2004,110026,0,0,1,0,0,0,5,0,0
2004,110028,93,50,0,2,0,0,318,1,130
2004,110029,1,3,0,0,0,0,198,0,15
2004,110030,79,13,1,0,0,0,208,1,50
2004,110032,12,4,1,3,0,0,202,0,18
2004,110033,4,1,0,0,0,0,98,0,3
2004,110034,2,10,1,0,0,0,92,1,37
2004,110037,3,4,0,0,0,0,6,0,1
2004,110040,4,0,2,0,0,0,10,3,2
2004,110045,2,3,0,0,0,0,38,0,4
2004,110050,2,5,0,0,0,0,140,0,5
2004,110060,0,0,0,0,0,0,5,0,3
2004,110070,1,2,0,0,0,0,28,1,2
2004,110080,8,1,6,0,0,0,53,6,4
2004,110090,1,2,0,0,0,0,8,0,0
2004,110092,1,2,0,0,0,0,10,0,3
2004,110094,0,1,1,0,0,0,9,0,1
2004,110100,2,7,1,0,0,0,138,3,4
2004,110110,2,2,0,0,0,0,14,3,1
2004,110120,0,16,0,2,0,0,64,0,33
2004,110130,23,3,0,0,0,0,118,0,2
2004,110140,17,2,1,0,0,0,152,4,10
2004,110143,8,1,0,0,0,0,27,0,0
2004,110145,1,2,1,0,0,0,7,0,0
2004,110146,1,1,0,0,0,0,11,0,2
2004,110147,3,0,0,0,0,0,3,0,1
2004,110148,2,2,0,1,0,0,5,0,0
2004,110149,2,4,0,0,0,0,53,0,2
2004,110150,2,0,1,0,0,0,97,0,1
2004,110155,4,2,0,0,0,0,25,0,1
2004,110160,1,4,0,0,0,0,17,0,6
2004,110170,3,1,0,2,0,0,52,0,5
2004,110175,1,0,0,0,0,0,3,1,1
2004,110180,5,2,1,0,1,0,27,0,1
2004,120001,0,1,1,0,0,0,20,2,3
2004,120005,1,0,3,0,0,0,5,0,1
2004,120010,3,5,2,0,0,0,50,0,3
2004,120013,2,2,0,0,0,0,20,0,0
2004,120017,3,1,3,0,0,0,25,0,4
2004,120020,34,17,4,5,0,0,461,0,21
2004,120025,2,2,1,0,0,0,28,0,5
2004,120030,1,3,1,1,0,0,24,0,1
2004,120032,0,1,0,0,0,0,5,0,0
2004,120033,4,0,1,3,0,0,44,0,6
2004,120034,1,3,5,0,0,0,97,0,0
2004,120035,0,2,0,0,0,0,15,0,1
2004,120038,14,2,5,0,0,0,141,2,7
2004,120039,0,2,2,0,0,0,11,0,0
2004,120040,364,102,62,1,3,15,1610,80,250
2004,120042,0,2,1,0,0,0,92,0,2
2004,120043,0,0,1,0,0,0,5,0,0
2004,120045,26,15,4,0,0,0,133,6,3
2004,120050,21,7,6,0,0,1,145,0,12
2004,120060,5,2,1,0,0,0,50,0,7
2004,120070,2,2,2,0,0,0,66,0,5
2004,120080,10,4,2,0,0,0,35,4,4
2004,130002,0,0,0,0,0,0,57,0,0
2004,130006,0,0,0,0,0,0,41,0,0
2004,130008,1,0,0,0,0,0,13,0,1
2004,130010,1,0,1,0,0,1,40,0,0
2004,130014,27,0,0,0,0,0,77,6,1
2004,130020,1,0,0,0,1,0,13,0,0
2004,130030,6,0,0,0,0,0,96,2,4
2004,130040,0,0,3,0,0,0,110,0,0
2004,130050,5,1,0,1,0,1,28,0,3
2004,130060,0,0,0,0,0,1,29,0,4
2004,130063,0,0,0,0,0,0,16,0,0
2004,130068,1,3,0,0,0,0,31,0,3
2004,130070,3,2,4,0,0,0,46,0,0
2004,130080,9,1,0,0,0,0,75,0,6
2004,130083,0,0,0,0,0,0,24,0,0
2004,130090,1,0,0,0,0,0,0,0,1
2004,130100,2,1,0,0,0,0,103,1,2
2004,130110,7,0,1,0,0,0,29,0,5
2004,130115,0,0,0,0,0,0,7,0,0
2004,130120,15,5,0,2,0,1,161,0,1
2004,130130,0,4,1,0,0,0,46,1,1
2004,130140,2,0,0,0,0,0,100,0,2
2004,130150,1,2,0,0,0,0,59,0,1
2004,130160,0,0,0,0,0,0,36,1,0
2004,130165,3,3,2,0,0,0,28,0,2
2004,130170,28,1,0,0,0,0,148,0,14
2004,130180,1,0,0,0,0,0,51,0,0
2004,130185,3,0,2,0,0,0,38,18,2
2004,130190,14,0,0,0,0,0,158,7,16
2004,130195,0,0,0,0,0,0,22,0,0
2004,130200,2,0,0,0,0,0,1,1,0
2004,130210,3,1,0,0,0,0,5,0,0
2004,130220,1,0,1,0,0,0,16,0,0
2004,130230,0,3,0,0,0,0,7,0,0
2004,130240,0,2,2,0,0,0,35,1,1
2004,130250,2,1,2,0,0,0,167,3,30
2004,130255,0,0,0,0,0,0,16,0,0
2004,130260,412,611,842,89,0,23,4395,650,583
2004,130270,1,3,0,0,0,0,78,2,15
2004,130280,0,11,0,0,0,0,72,0,0
2004,130290,6,3,1,0,0,0,96,2,14
2004,130300,2,1,0,1,0,0,2,0,0
2004,130310,0,1,0,0,0,0,113,0,8
2004,130320,0,1,1,0,0,0,31,1,2
2004,130330,4,1,0,0,0,0,111,0,3
2004,130340,7,3,2,0,0,1,303,1,16
2004,130350,0,0,0,0,0,0,8,0,0
2004,130353,1,0,1,0,0,0,20,8,2
2004,130356,2,0,0,0,0,0,55,2,5
2004,130360,0,0,0,0,0,0,51,0,0
2004,130380,2,1,15,1,0,0,332,1,5
2004,130390,0,0,0,0,0,0,15,0,0
2004,130395,0,0,0,0,0,0,46,0,0
2004,130400,0,0,0,0,0,0,24,0,0
2004,130406,1,0,1,0,0,1,120,1,0
2004,130410,1,0,0,0,0,0,11,0,0
2004,130420,8,6,1,1,0,0,173,3,4
2004,130423,2,0,0,0,0,0,89,0,0
2004,130430,1,0,0,0,0,0,91,1,2
2004,130440,2,2,0,0,0,0,53,0,6
2004,140002,3,0,2,0,0,0,17,0,2
2004,140005,1,1,0,0,0,0,66,0,7
2004,140010,57,11,33,1,0,0,418,55,105
2004,140015,2,0,0,0,0,0,14,2,2
2004,140017,3,1,1,0,0,0,24,1,6
2004,140020,2,0,0,0,0,0,15,2,0
2004,140023,0,1,1,0,0,0,36,3,5
2004,140028,0,0,0,0,0,0,4,0,1
2004,140030,2,3,1,0,0,1,50,2,4
2004,140040,2,0,2,0,0,0,31,0,4
2004,140045,5,3,0,0,0,0,86,4,11
2004,140047,5,0,0,0,0,0,29,0,4
2004,140050,0,0,0,1,0,0,33,1,3
2004,140060,1,0,0,0,0,0,13,0,0
2004,140070,0,0,0,0,0,0,27,0,0
2004,150010,105,8,10,1,0,3,640,11,21
2004,150013,13,2,0,0,0,0,63,0,4
2004,150020,4,6,6,0,0,0,70,0,2
2004,150030,4,3,1,0,0,1,128,0,1
2004,150034,17,26,1,0,0,0,102,1,17
2004,150040,10,7,0,1,0,2,363,0,46
2004,150050,14,11,0,0,0,1,212,0,5
2004,150060,266,51,5,1,0,0,1328,5,82
2004,150070,1,2,2,0,0,0,22,0,0
2004,150080,261,62,58,4,0,53,3215,83,229
2004,150085,31,7,0,0,0,0,58,0,4
2004,150090,52,32,0,1,0,0,440,0,10
2004,150095,38,3,3,0,0,0,117,0,7
2004,150100,0,0,1,0,0,0,6,0,0
2004,150110,1,0,0,0,0,0,18,0,0
2004,150120,1,5,0,0,0,0,47,0,6
2004,150125,2,1,0,0,0,0,8,0,0
2004,150130,11,26,10,0,0,7,517,5,36
2004,150140,338,231,344,36,0,327,5525,473,532
2004,150145,0,2,0,0,0,0,23,0,0
2004,150150,21,10,3,0,0,8,142,4,6
2004,150157,4,0,2,0,0,0,12,0,13
2004,150160,7,4,0,0,0,1,46,0,2
2004,150170,82,125,2,2,0,3,2101,6,118
2004,150172,61,33,0,0,0,0,132,2,9
2004,150175,3,2,0,0,0,0,11,1,2
2004,150178,8,4,0,0,0,0,99,1,7
2004,150180,27,10,4,0,0,0,477,1,13
2004,150190,6,6,1,0,0,0,111,1,3
2004,150195,2,3,2,0,0,0,89,0,4
2004,150200,3,1,1,0,0,0,9,1,1
2004,150210,21,8,6,0,0,1,539,0,26
2004,150215,7,12,0,0,0,0,138,0,1
2004,150220,65,26,1,0,0,0,520,1,38
2004,150230,17,14,2,1,0,1,331,0,17
2004,150240,77,73,11,1,0,6,982,12,135
2004,150250,2,0,0,0,0,0,27,0,1
2004,150260,2,0,1,0,0,0,27,0,4
2004,150270,72,12,1,1,0,0,435,0,35
2004,150275,3,3,2,0,0,1,34,0,4
2004,150276,5,0,0,0,0,1,30,1,1
2004,150277,11,5,2,0,0,0,331,1,28
2004,150280,5,0,0,0,0,1,5,0,0
2004,150285,0,0,0,0,0,0,8,0,3
2004,150290,2,4,2,0,0,1,113,0,8
2004,150293,138,7,1,0,0,0,752,1,90
2004,150295,56,3,0,0,0,0,833,1,26
2004,150300,0,1,0,0,0,0,0,0,0
2004,150304,8,3,0,0,0,0,25,0,0
2004,150307,20,5,1,0,0,0,121,0,15
2004,150309,0,6,0,0,0,1,37,2,20
2004,150310,1,0,1,0,0,0,55,0,2
2004,150320,27,16,2,1,0,3,204,0,19
2004,150330,55,18,6,0,0,6,913,0,36
2004,150340,2,6,0,0,0,0,60,0,3
2004,150345,93,8,1,0,0,0,148,3,7
2004,150350,42,17,1,0,0,0,312,2,35
2004,150360,128,26,10,0,0,0,1142,0,77
2004,150370,20,7,2,0,0,2,136,0,3
2004,150375,0,1,1,0,0,0,59,0,0
2004,150380,30,15,2,0,0,2,135,0,22
2004,150390,2,0,0,1,0,0,59,0,4
2004,150400,3,3,0,0,0,1,27,0,2
2004,150405,40,7,1,1,0,0,252,0,13
2004,150410,2,2,0,0,0,0,17,0,2
2004,150420,312,33,6,0,0,2,762,11,61
2004,150430,67,4,0,0,0,1,68,1,11
2004,150440,20,2,1,2,0,0,180,2,5
2004,150442,47,43,4,1,0,14,571,16,25
2004,150445,36,10,1,1,0,0,281,0,6
2004,150450,1,2,0,0,0,0,14,0,1
2004,150460,2,0,0,0,0,0,65,4,0
2004,150470,9,8,3,1,0,14,281,4,12
2004,150480,26,21,3,1,0,14,360,0,43
2004,150490,16,2,2,0,0,0,61,1,0
2004,150495,2,5,0,0,0,0,36,0,3
2004,150497,0,1,0,0,0,0,12,0,1
2004,150500,5,3,0,0,0,0,36,3,7
2004,150503,12,3,1,1,0,0,79,0,4
2004,150506,63,6,2,0,0,0,427,0,13
2004,150510,26,4,0,0,0,0,336,0,1
2004,150520,2,0,1,0,0,0,31,0,1
2004,150530,14,8,0,0,0,2,173,0,10
2004,150540,20,20,1,2,0,0,92,1,10
2004,150543,172,12,1,0,0,0,419,1,4
2004,150548,66,20,0,0,0,0,252,0,7
2004,150549,30,3,0,0,0,0,45,0,6
2004,150550,70,9,1,0,0,11,694,7,28
2004,150553,81,25,2,1,0,3,1090,7,76
2004,150555,106,0,1,0,0,0,103,0,0
2004,150560,2,5,0,0,0,0,19,0,0
2004,150563,1,1,1,2,0,2,9,0,0
2004,150565,4,4,0,0,0,0,7,0,0
2004,150570,2,0,3,0,0,1,34,0,0
2004,150580,2,2,4,1,0,1,81,0,9
2004,150590,7,2,0,0,0,0,84,0,2
2004,150600,0,1,1,0,0,3,67,0,2
2004,150610,6,9,1,0,0,0,31,0,7
2004,150611,6,7,0,0,0,0,37,1,5
2004,150613,112,13,3,2,0,0,535,10,32
2004,150616,30,2,2,0,0,0,121,1,10
2004,150618,136,5,0,0,0,1,1448,0,32
2004,150619,34,30,0,0,0,0,9,0,18
2004,150620,7,18,0,2,0,2,195,0,42
2004,150630,10,2,0,0,0,0,71,0,0
2004,150635,2,1,2,0,0,1,38,0,6
2004,150650,29,12,4,0,0,4,1009,4,60
2004,150655,10,3,0,0,0,0,95,0,3
2004,150658,8,4,0,0,0,1,57,0,2
2004,150660,12,13,1,0,0,1,72,2,22
2004,150670,42,3,0,0,0,0,256,1,24
2004,150680,60,40,6,0,0,1,1168,0,86
2004,150690,3,5,0,0,0,0,12,0,1
2004,150700,55,3,0,0,0,1,411,0,60
2004,150710,2,0,6,0,0,1,26,0,5
2004,150715,36,14,2,0,0,0,134,2,14
2004,150720,25,5,6,0,0,1,90,0,8
2004,150730,30,33,5,0,0,2,449,0,3
2004,150740,7,7,0,0,0,0,35,0,2
2004,150745,25,11,3,5,0,3,106,1,17
2004,150746,1,1,0,0,0,0,1,0,0
2004,150747,8,11,0,0,0,0,94,0,14
2004,150750,4,12,1,0,0,0,7,0,0
2004,150760,67,10,3,0,0,0,362,2,39
2004,150770,0,1,2,0,0,0,29,0,0
2004,150775,16,0,0,0,0,0,21,0,1
2004,150780,18,6,0,0,0,0,56,0,5
2004,150790,51,2,4,0,0,1,186,0,11
2004,150795,6,3,3,0,0,3,190,2,8
2004,150796,2,2,0,0,0,0,38,1,4
2004,150797,3,7,0,0,0,0,17,0,2
2004,150800,4,2,0,0,0,0,75,0,11
2004,150803,7,11,0,0,0,0,220,3,12
2004,150805,0,0,0,0,0,0,2,0,0
2004,150808,88,12,0,0,0,0,325,2,6
2004,150810,24,19,1,0,0,1,347,1,41
2004,150812,118,10,0,0,0,0,1057,2,53
2004,150815,91,3,0,1,0,0,517,0,23
2004,150820,38,7,6,0,0,1,234,0,29
2004,150830,34,17,3,0,0,0,587,2,13
2004,150835,31,4,1,0,0,0,70,0,10
2004,150840,115,53,0,0,0,0,185,1,10
2004,160005,0,0,0,0,0,0,4,0,0
2004,160010,0,1,4,0,0,0,18,0,0
2004,160015,1,0,0,0,0,1,10,0,1
2004,160020,1,1,0,0,0,0,6,0,1
2004,160021,0,1,0,0,0,0,11,0,0
2004,160023,0,0,0,0,0,3,6,1,2
2004,160025,0,0,0,0,0,1,18,0,1
2004,160027,11,18,2,0,0,0,293,2,22
